Amount,Category,Reason,Mood,Date,User ID
701590,Tidak Terduga,Kewajiban,Baik,2035-12-27,20
719237,Primer,Irasional,Baik,2035-12-28,7
483125,Tersier,Luxury,Tidak Baik,2035-12-29,7
444798,Tidak Terduga,Sial,Senang,2035-12-30,8
60610,Sekunder,Gaya Hidup,Senang,2035-12-31,11
803207,Tidak Terduga,Irasional,Buruk,2036-01-01,14
673937,Primer,Teratur,Baik,2036-01-02,5
955994,Tersier,Terencana,Buruk,2036-01-03,7
236909,Tidak Terduga,Sial,Tidak Baik,2036-01-04,2
501413,Tersier,Luxury,Tidak Baik,2036-01-05,7
650970,Primer,Luxury,Baik,2036-01-06,20
480418,Primer,Sial,Buruk,2036-01-07,15
437723,Primer,Luxury,Baik,2036-01-08,10
34666,Sekunder,Gaya Hidup,Tidak Baik,2036-01-09,9
768968,Tersier,Gaya Hidup,Senang,2036-01-10,1
255230,Sekunder,Luxury,Buruk,2036-01-11,17
245780,Sekunder,Esensial,Tidak Baik,2036-01-12,17
321865,Tersier,Kewajiban,Baik,2036-01-13,2
818870,Primer,Teratur,Senang,2036-01-14,14
767945,Sekunder,Terencana,Baik,2036-01-15,16
878014,Tersier,Terencana,Baik,2036-01-16,2
864674,Tidak Terduga,Gaya Hidup,Baik,2036-01-17,17
95602,Sekunder,Irasional,Baik,2036-01-18,20
635393,Primer,Kewajiban,Tidak Baik,2036-01-19,18
136694,Tersier,Teratur,Tidak Baik,2036-01-20,16
868338,Sekunder,Kewajiban,Senang,2036-01-21,2
944336,Primer,Kewajiban,Senang,2036-01-22,20
592968,Primer,Irasional,Senang,2036-01-23,6
226041,Tersier,Terencana,Senang,2036-01-24,2
413561,Tidak Terduga,Gaya Hidup,Senang,2036-01-25,4
371819,Primer,Luxury,Buruk,2036-01-26,20
236647,Tersier,Luxury,Senang,2036-01-27,20
509776,Sekunder,Irasional,Tidak Baik,2036-01-28,3
149490,Tidak Terduga,Gaya Hidup,Baik,2036-01-29,18
305097,Tersier,Irasional,Senang,2036-01-30,10
733281,Tersier,Kewajiban,Buruk,2036-01-31,8
934539,Tidak Terduga,Terencana,Tidak Baik,2036-02-01,3
543261,Primer,Kewajiban,Baik,2036-02-02,3
583349,Primer,Luxury,Senang,2036-02-03,7
700153,Sekunder,Teratur,Baik,2036-02-04,5
358628,Sekunder,Sial,Senang,2036-02-05,13
655969,Sekunder,Esensial,Senang,2036-02-06,13
437517,Tidak Terduga,Teratur,Buruk,2036-02-07,4
671003,Tidak Terduga,Gaya Hidup,Buruk,2036-02-08,4
441612,Primer,Terencana,Buruk,2036-02-09,11
645519,Tersier,Esensial,Baik,2036-02-10,18
149781,Primer,Sial,Baik,2036-02-11,9
394825,Tersier,Teratur,Senang,2036-02-12,18
399082,Tidak Terduga,Teratur,Tidak Baik,2036-02-13,11
916589,Tidak Terduga,Teratur,Tidak Baik,2036-02-14,18
510101,Primer,Teratur,Buruk,2036-02-15,2
677351,Tidak Terduga,Sial,Tidak Baik,2036-02-16,11
210908,Primer,Teratur,Buruk,2036-02-17,6
883266,Tidak Terduga,Gaya Hidup,Tidak Baik,2036-02-18,13
736309,Sekunder,Esensial,Baik,2036-02-19,8
770282,Primer,Terencana,Senang,2036-02-20,6
869503,Tersier,Teratur,Baik,2036-02-21,4
341893,Primer,Esensial,Buruk,2036-02-22,4
993308,Sekunder,Sial,Tidak Baik,2036-02-23,20
674333,Sekunder,Sial,Baik,2036-02-24,13
648836,Tersier,Irasional,Buruk,2036-02-25,2
118868,Tidak Terduga,Teratur,Senang,2036-02-26,10
734758,Tidak Terduga,Irasional,Baik,2036-02-27,15
170454,Primer,Gaya Hidup,Baik,2036-02-28,6
358399,Sekunder,Irasional,Buruk,2036-02-29,5
153586,Sekunder,Irasional,Baik,2036-03-01,1
280161,Tersier,Terencana,Senang,2036-03-02,11
350214,Sekunder,Luxury,Baik,2036-03-03,8
152629,Sekunder,Terencana,Buruk,2036-03-04,20
221936,Tidak Terduga,Irasional,Tidak Baik,2036-03-05,16
421439,Tidak Terduga,Luxury,Tidak Baik,2036-03-06,1
757120,Primer,Luxury,Baik,2036-03-07,16
178225,Primer,Teratur,Senang,2036-03-08,16
565638,Tidak Terduga,Luxury,Tidak Baik,2036-03-09,9
437333,Tersier,Luxury,Buruk,2036-03-10,12
468555,Sekunder,Kewajiban,Buruk,2036-03-11,9
655397,Primer,Gaya Hidup,Senang,2036-03-12,10
174564,Primer,Luxury,Baik,2036-03-13,16
632727,Tidak Terduga,Teratur,Senang,2036-03-14,2
432349,Tersier,Gaya Hidup,Buruk,2036-03-15,18
473588,Tersier,Kewajiban,Senang,2036-03-16,5
224776,Tidak Terduga,Sial,Senang,2036-03-17,7
540310,Tersier,Luxury,Tidak Baik,2036-03-18,3
696371,Sekunder,Kewajiban,Baik,2036-03-19,15
593483,Tersier,Teratur,Baik,2036-03-20,3
757117,Primer,Luxury,Senang,2036-03-21,10
993810,Sekunder,Teratur,Baik,2036-03-22,13
706604,Primer,Sial,Baik,2036-03-23,3
211649,Tersier,Terencana,Buruk,2036-03-24,20
611868,Primer,Esensial,Baik,2036-03-25,19
204971,Tidak Terduga,Sial,Senang,2036-03-26,11
543426,Primer,Sial,Baik,2036-03-27,8
332865,Sekunder,Sial,Senang,2036-03-28,19
177111,Tersier,Irasional,Tidak Baik,2036-03-29,9
226187,Tidak Terduga,Kewajiban,Senang,2036-03-30,14
359861,Sekunder,Gaya Hidup,Buruk,2036-03-31,16
912885,Tersier,Esensial,Senang,2036-04-01,13
502908,Tersier,Sial,Tidak Baik,2036-04-02,14
679498,Tersier,Esensial,Senang,2036-04-03,5
86215,Tidak Terduga,Luxury,Buruk,2036-04-04,14
937565,Tersier,Sial,Senang,2036-04-05,6
406479,Sekunder,Gaya Hidup,Senang,2036-04-06,8
40048,Tersier,Kewajiban,Buruk,2036-04-07,11
538149,Tersier,Luxury,Baik,2036-04-08,19
173167,Sekunder,Kewajiban,Tidak Baik,2036-04-09,13
234607,Tidak Terduga,Terencana,Tidak Baik,2036-04-10,1
884815,Tersier,Terencana,Senang,2036-04-11,12
432594,Primer,Esensial,Tidak Baik,2036-04-12,8
618861,Sekunder,Sial,Buruk,2036-04-13,1
559990,Primer,Irasional,Buruk,2036-04-14,5
714793,Tidak Terduga,Gaya Hidup,Baik,2036-04-15,13
549013,Primer,Irasional,Senang,2036-04-16,3
459008,Primer,Teratur,Buruk,2036-04-17,18
747956,Sekunder,Sial,Senang,2036-04-18,10
545611,Tidak Terduga,Terencana,Senang,2036-04-19,1
465820,Tidak Terduga,Terencana,Tidak Baik,2036-04-20,5
774638,Tidak Terduga,Luxury,Baik,2036-04-21,12
910690,Primer,Teratur,Buruk,2036-04-22,16
495412,Primer,Irasional,Baik,2036-04-23,18
542438,Primer,Gaya Hidup,Senang,2036-04-24,15
205377,Tidak Terduga,Luxury,Buruk,2036-04-25,1
116686,Primer,Esensial,Baik,2036-04-26,7
622862,Tersier,Esensial,Buruk,2036-04-27,13
62359,Tidak Terduga,Luxury,Baik,2036-04-28,17
864541,Tersier,Kewajiban,Tidak Baik,2036-04-29,13
828025,Tidak Terduga,Kewajiban,Tidak Baik,2036-04-30,2
261241,Sekunder,Kewajiban,Tidak Baik,2036-05-01,11
336278,Primer,Irasional,Senang,2036-05-02,2
64283,Primer,Gaya Hidup,Senang,2036-05-03,13
318204,Tidak Terduga,Teratur,Baik,2036-05-04,8
265765,Tersier,Teratur,Baik,2036-05-05,2
593723,Sekunder,Gaya Hidup,Buruk,2036-05-06,13
332692,Tidak Terduga,Gaya Hidup,Baik,2036-05-07,13
206379,Primer,Esensial,Senang,2036-05-08,8
848665,Sekunder,Sial,Senang,2036-05-09,14
509536,Primer,Kewajiban,Baik,2036-05-10,1
623127,Tersier,Luxury,Baik,2036-05-11,12
808586,Tersier,Kewajiban,Tidak Baik,2036-05-12,2
840074,Sekunder,Kewajiban,Baik,2036-05-13,5
833124,Primer,Irasional,Baik,2036-05-14,17
549373,Tersier,Irasional,Baik,2036-05-15,3
606429,Sekunder,Irasional,Baik,2036-05-16,14
565618,Sekunder,Irasional,Senang,2036-05-17,9
148710,Tidak Terduga,Sial,Tidak Baik,2036-05-18,1
630534,Tersier,Gaya Hidup,Senang,2036-05-19,20
149754,Primer,Luxury,Tidak Baik,2036-05-20,18
310901,Tersier,Gaya Hidup,Tidak Baik,2036-05-21,19
842764,Tidak Terduga,Kewajiban,Buruk,2036-05-22,4
599488,Sekunder,Terencana,Tidak Baik,2036-05-23,1
893274,Primer,Luxury,Baik,2036-05-24,7
414682,Sekunder,Gaya Hidup,Baik,2036-05-25,19
598373,Tidak Terduga,Irasional,Senang,2036-05-26,2
892570,Primer,Terencana,Senang,2036-05-27,19
823547,Tersier,Sial,Buruk,2036-05-28,4
73631,Tidak Terduga,Kewajiban,Tidak Baik,2036-05-29,6
826922,Sekunder,Gaya Hidup,Baik,2036-05-30,2
783905,Sekunder,Terencana,Senang,2036-05-31,8
492806,Sekunder,Irasional,Baik,2036-06-01,1
602892,Primer,Teratur,Senang,2036-06-02,5
259157,Sekunder,Teratur,Baik,2036-06-03,12
475807,Primer,Luxury,Senang,2036-06-04,5
137391,Sekunder,Kewajiban,Baik,2036-06-05,1
801740,Tersier,Luxury,Senang,2036-06-06,20
900392,Sekunder,Sial,Tidak Baik,2036-06-07,9
715424,Tersier,Kewajiban,Baik,2036-06-08,11
817842,Sekunder,Terencana,Baik,2036-06-09,6
289555,Primer,Esensial,Baik,2036-06-10,7
342170,Tersier,Esensial,Baik,2036-06-11,15
947304,Tidak Terduga,Esensial,Buruk,2036-06-12,12
63796,Primer,Luxury,Buruk,2036-06-13,19
501578,Tidak Terduga,Kewajiban,Tidak Baik,2036-06-14,15
305581,Primer,Gaya Hidup,Baik,2036-06-15,20
395509,Tersier,Esensial,Senang,2036-06-16,12
934081,Tidak Terduga,Esensial,Baik,2036-06-17,8
886401,Tidak Terduga,Esensial,Tidak Baik,2036-06-18,4
121208,Tersier,Luxury,Baik,2036-06-19,19
490398,Primer,Irasional,Senang,2036-06-20,6
937322,Tidak Terduga,Terencana,Baik,2036-06-21,13
153088,Tidak Terduga,Esensial,Senang,2036-06-22,2
843308,Tersier,Luxury,Buruk,2036-06-23,2
881327,Primer,Kewajiban,Tidak Baik,2036-06-24,20
278455,Sekunder,Gaya Hidup,Senang,2036-06-25,18
250073,Primer,Teratur,Buruk,2036-06-26,14
880083,Tersier,Sial,Tidak Baik,2036-06-27,2
803443,Tidak Terduga,Gaya Hidup,Buruk,2036-06-28,5
646482,Tidak Terduga,Teratur,Baik,2036-06-29,15
752608,Tersier,Luxury,Senang,2036-06-30,12
397663,Primer,Kewajiban,Senang,2036-07-01,16
932874,Tidak Terduga,Gaya Hidup,Tidak Baik,2036-07-02,10
775279,Sekunder,Luxury,Baik,2036-07-03,11
669905,Tersier,Gaya Hidup,Buruk,2036-07-04,9
693508,Primer,Sial,Buruk,2036-07-05,9
478965,Primer,Gaya Hidup,Buruk,2036-07-06,19
204044,Sekunder,Gaya Hidup,Tidak Baik,2036-07-07,5
676081,Tidak Terduga,Sial,Buruk,2036-07-08,2
175998,Primer,Esensial,Senang,2036-07-09,11
852974,Sekunder,Esensial,Baik,2036-07-10,10
246656,Sekunder,Kewajiban,Baik,2036-07-11,18
883047,Sekunder,Terencana,Senang,2036-07-12,20
246995,Tersier,Terencana,Senang,2036-07-13,10
874565,Tersier,Kewajiban,Baik,2036-07-14,10
92241,Primer,Luxury,Senang,2036-07-15,11
627766,Primer,Gaya Hidup,Buruk,2036-07-16,8
397856,Primer,Gaya Hidup,Senang,2036-07-17,17
588136,Tidak Terduga,Kewajiban,Buruk,2036-07-18,3
324739,Tidak Terduga,Sial,Tidak Baik,2036-07-19,4
655850,Primer,Teratur,Buruk,2036-07-20,18
594939,Tersier,Gaya Hidup,Senang,2036-07-21,1
206556,Tersier,Luxury,Baik,2036-07-22,18
369375,Sekunder,Sial,Baik,2036-07-23,4
768253,Primer,Irasional,Senang,2036-07-24,18
336849,Tidak Terduga,Sial,Senang,2036-07-25,20
333387,Sekunder,Kewajiban,Tidak Baik,2036-07-26,13
630556,Tersier,Kewajiban,Baik,2036-07-27,12
310329,Primer,Luxury,Tidak Baik,2036-07-28,12
929695,Tersier,Teratur,Senang,2036-07-29,17
569403,Sekunder,Luxury,Buruk,2036-07-30,7
973881,Primer,Gaya Hidup,Buruk,2036-07-31,10
742296,Tidak Terduga,Teratur,Baik,2036-08-01,10
884779,Primer,Sial,Baik,2036-08-02,11
129850,Tidak Terduga,Teratur,Senang,2036-08-03,13
172175,Primer,Irasional,Baik,2036-08-04,13
816530,Primer,Esensial,Senang,2036-08-05,6
853856,Primer,Luxury,Buruk,2036-08-06,6
461589,Primer,Esensial,Buruk,2036-08-07,20
993398,Tidak Terduga,Sial,Senang,2036-08-08,12
92165,Tersier,Kewajiban,Senang,2036-08-09,5
320794,Primer,Kewajiban,Tidak Baik,2036-08-10,4
939165,Sekunder,Luxury,Buruk,2036-08-11,16
717757,Primer,Irasional,Tidak Baik,2036-08-12,20
163051,Tidak Terduga,Teratur,Buruk,2036-08-13,16
765499,Primer,Terencana,Buruk,2036-08-14,2
938149,Tersier,Luxury,Buruk,2036-08-15,11
169136,Tidak Terduga,Gaya Hidup,Senang,2036-08-16,14
291805,Primer,Sial,Buruk,2036-08-17,13
183347,Primer,Teratur,Baik,2036-08-18,1
775951,Primer,Terencana,Buruk,2036-08-19,8
367742,Primer,Irasional,Baik,2036-08-20,14
898726,Tersier,Irasional,Senang,2036-08-21,4
289579,Tidak Terduga,Irasional,Buruk,2036-08-22,14
828462,Tidak Terduga,Irasional,Tidak Baik,2036-08-23,5
914532,Primer,Kewajiban,Tidak Baik,2036-08-24,10
739083,Tidak Terduga,Sial,Senang,2036-08-25,18
441776,Sekunder,Esensial,Tidak Baik,2036-08-26,14
543234,Primer,Sial,Tidak Baik,2036-08-27,1
179077,Tidak Terduga,Kewajiban,Tidak Baik,2036-08-28,15
635474,Tidak Terduga,Luxury,Tidak Baik,2036-08-29,1
693121,Tidak Terduga,Sial,Senang,2036-08-30,10
311770,Tidak Terduga,Irasional,Buruk,2036-08-31,15
688309,Primer,Terencana,Buruk,2036-09-01,5
464346,Tersier,Sial,Buruk,2036-09-02,14
423396,Primer,Terencana,Baik,2036-09-03,13
503947,Tidak Terduga,Esensial,Tidak Baik,2036-09-04,1
109184,Tersier,Esensial,Baik,2036-09-05,5
694406,Sekunder,Teratur,Baik,2036-09-06,7
863197,Primer,Kewajiban,Buruk,2036-09-07,12
952878,Primer,Terencana,Tidak Baik,2036-09-08,3
836233,Primer,Gaya Hidup,Senang,2036-09-09,12
127616,Primer,Luxury,Tidak Baik,2036-09-10,17
452419,Sekunder,Esensial,Buruk,2036-09-11,12
570659,Sekunder,Esensial,Baik,2036-09-12,1
816224,Tersier,Esensial,Buruk,2036-09-13,3
321740,Tersier,Terencana,Baik,2036-09-14,12
758449,Tidak Terduga,Irasional,Baik,2036-09-15,7
949933,Tidak Terduga,Teratur,Baik,2036-09-16,1
416999,Tidak Terduga,Luxury,Buruk,2036-09-17,3
506782,Sekunder,Esensial,Baik,2036-09-18,15
541751,Sekunder,Irasional,Buruk,2036-09-19,8
373187,Sekunder,Gaya Hidup,Senang,2036-09-20,3
640224,Primer,Luxury,Senang,2036-09-21,14
32593,Primer,Esensial,Tidak Baik,2036-09-22,16
941115,Sekunder,Teratur,Baik,2036-09-23,4
841739,Tersier,Kewajiban,Tidak Baik,2036-09-24,11
918319,Tidak Terduga,Sial,Baik,2036-09-25,14
798316,Tersier,Gaya Hidup,Buruk,2036-09-26,2
127666,Tersier,Teratur,Baik,2036-09-27,12
796437,Sekunder,Luxury,Tidak Baik,2036-09-28,17
510718,Sekunder,Kewajiban,Tidak Baik,2036-09-29,15
695678,Tidak Terduga,Teratur,Tidak Baik,2036-09-30,19
726405,Tersier,Sial,Baik,2036-10-01,2
761160,Tersier,Teratur,Senang,2036-10-02,12
405623,Tersier,Esensial,Senang,2036-10-03,5
921401,Tersier,Esensial,Buruk,2036-10-04,6
96407,Primer,Irasional,Senang,2036-10-05,9
864328,Sekunder,Teratur,Buruk,2036-10-06,10
590384,Primer,Kewajiban,Baik,2036-10-07,3
447035,Sekunder,Terencana,Baik,2036-10-08,7
258411,Primer,Esensial,Tidak Baik,2036-10-09,8
480513,Tidak Terduga,Teratur,Senang,2036-10-10,19
894915,Tersier,Luxury,Buruk,2036-10-11,11
252142,Sekunder,Gaya Hidup,Tidak Baik,2036-10-12,10
548746,Sekunder,Irasional,Baik,2036-10-13,15
311581,Sekunder,Teratur,Baik,2036-10-14,19
368548,Primer,Luxury,Tidak Baik,2036-10-15,9
898581,Tersier,Irasional,Baik,2036-10-16,2
327368,Sekunder,Esensial,Baik,2036-10-17,13
384161,Tidak Terduga,Gaya Hidup,Tidak Baik,2036-10-18,9
603896,Tidak Terduga,Gaya Hidup,Buruk,2036-10-19,12
636007,Tersier,Teratur,Baik,2036-10-20,7
166937,Tersier,Terencana,Tidak Baik,2036-10-21,4
623643,Tersier,Irasional,Senang,2036-10-22,11
923829,Tidak Terduga,Terencana,Tidak Baik,2036-10-23,15
538913,Tersier,Teratur,Baik,2036-10-24,19
856596,Sekunder,Terencana,Baik,2036-10-25,2
390437,Primer,Irasional,Baik,2036-10-26,11
967589,Tidak Terduga,Esensial,Tidak Baik,2036-10-27,15
745707,Primer,Irasional,Baik,2036-10-28,4
829281,Tidak Terduga,Irasional,Senang,2036-10-29,19
80760,Sekunder,Irasional,Baik,2036-10-30,3
78174,Primer,Terencana,Senang,2036-10-31,17
134411,Sekunder,Teratur,Senang,2036-11-01,19
686596,Sekunder,Sial,Tidak Baik,2036-11-02,18
851967,Tidak Terduga,Terencana,Buruk,2036-11-03,13
907345,Sekunder,Esensial,Buruk,2036-11-04,14
511906,Sekunder,Irasional,Senang,2036-11-05,10
47072,Tidak Terduga,Esensial,Tidak Baik,2036-11-06,13
160272,Tersier,Sial,Tidak Baik,2036-11-07,19
929312,Tidak Terduga,Gaya Hidup,Tidak Baik,2036-11-08,7
195657,Sekunder,Teratur,Buruk,2036-11-09,14
492721,Tidak Terduga,Kewajiban,Buruk,2036-11-10,11
508693,Sekunder,Kewajiban,Tidak Baik,2036-11-11,13
30708,Primer,Kewajiban,Buruk,2036-11-12,4
478580,Tersier,Gaya Hidup,Tidak Baik,2036-11-13,18
242146,Primer,Sial,Buruk,2036-11-14,8
752040,Primer,Kewajiban,Buruk,2036-11-15,7
983582,Tersier,Gaya Hidup,Tidak Baik,2036-11-16,11
168320,Primer,Luxury,Tidak Baik,2036-11-17,20
954998,Primer,Gaya Hidup,Baik,2036-11-18,16
711571,Sekunder,Terencana,Tidak Baik,2036-11-19,9
346528,Tersier,Irasional,Baik,2036-11-20,18
196699,Tidak Terduga,Terencana,Buruk,2036-11-21,15
946899,Sekunder,Terencana,Tidak Baik,2036-11-22,13
949176,Tersier,Terencana,Buruk,2036-11-23,18
317330,Primer,Terencana,Tidak Baik,2036-11-24,1
127874,Primer,Kewajiban,Buruk,2036-11-25,12
716385,Sekunder,Kewajiban,Buruk,2036-11-26,15
407943,Sekunder,Irasional,Buruk,2036-11-27,2
292552,Tersier,Teratur,Senang,2036-11-28,6
116424,Sekunder,Kewajiban,Buruk,2036-11-29,8
419906,Sekunder,Sial,Baik,2036-11-30,16
726787,Tersier,Teratur,Tidak Baik,2036-12-01,16
977703,Sekunder,Gaya Hidup,Baik,2036-12-02,3
710432,Tersier,Esensial,Senang,2036-12-03,18
203565,Sekunder,Sial,Baik,2036-12-04,9
84302,Sekunder,Sial,Tidak Baik,2036-12-05,8
445594,Sekunder,Kewajiban,Tidak Baik,2036-12-06,1
685993,Primer,Kewajiban,Tidak Baik,2036-12-07,4
350349,Sekunder,Teratur,Senang,2036-12-08,19
791253,Tersier,Esensial,Senang,2036-12-09,6
763417,Primer,Irasional,Tidak Baik,2036-12-10,6
821918,Primer,Gaya Hidup,Tidak Baik,2036-12-11,1
275517,Sekunder,Kewajiban,Senang,2036-12-12,20
480081,Tidak Terduga,Kewajiban,Tidak Baik,2036-12-13,12
717326,Primer,Teratur,Baik,2036-12-14,14
125629,Tersier,Irasional,Buruk,2036-12-15,16
767880,Sekunder,Luxury,Baik,2036-12-16,8
129807,Tersier,Sial,Tidak Baik,2036-12-17,7
31139,Tidak Terduga,Gaya Hidup,Tidak Baik,2036-12-18,7
253788,Sekunder,Sial,Buruk,2036-12-19,5
529968,Tersier,Esensial,Buruk,2036-12-20,20
111724,Tersier,Teratur,Tidak Baik,2036-12-21,16
169145,Sekunder,Teratur,Buruk,2036-12-22,7
652518,Tidak Terduga,Luxury,Baik,2036-12-23,5
267178,Primer,Esensial,Senang,2036-12-24,7
574676,Primer,Esensial,Baik,2036-12-25,19
743013,Sekunder,Gaya Hidup,Senang,2036-12-26,13
496686,Sekunder,Luxury,Buruk,2036-12-27,10
39738,Sekunder,Terencana,Tidak Baik,2036-12-28,9
38454,Sekunder,Gaya Hidup,Baik,2036-12-29,2
759386,Tidak Terduga,Luxury,Baik,2036-12-30,6
390263,Tersier,Sial,Tidak Baik,2036-12-31,18
886800,Tersier,Teratur,Senang,2037-01-01,5
156451,Tidak Terduga,Esensial,Tidak Baik,2037-01-02,11
932132,Sekunder,Irasional,Baik,2037-01-03,8
472828,Primer,Irasional,Buruk,2037-01-04,6
757744,Sekunder,Gaya Hidup,Senang,2037-01-05,13
168595,Tersier,Terencana,Tidak Baik,2037-01-06,15
530905,Sekunder,Kewajiban,Senang,2037-01-07,13
104268,Tersier,Teratur,Tidak Baik,2037-01-08,20
270068,Sekunder,Gaya Hidup,Baik,2037-01-09,19
431677,Primer,Teratur,Baik,2037-01-10,6
123670,Tersier,Luxury,Baik,2037-01-11,9
796260,Sekunder,Sial,Buruk,2037-01-12,6
875106,Tidak Terduga,Esensial,Senang,2037-01-13,15
137402,Sekunder,Sial,Tidak Baik,2037-01-14,16
138214,Primer,Kewajiban,Tidak Baik,2037-01-15,8
358572,Tidak Terduga,Teratur,Tidak Baik,2037-01-16,20
415416,Primer,Terencana,Baik,2037-01-17,6
953783,Sekunder,Gaya Hidup,Senang,2037-01-18,8
343791,Tidak Terduga,Gaya Hidup,Buruk,2037-01-19,18
173790,Tersier,Luxury,Buruk,2037-01-20,11
431312,Tidak Terduga,Esensial,Baik,2037-01-21,5
841032,Tidak Terduga,Kewajiban,Buruk,2037-01-22,2
882878,Sekunder,Kewajiban,Baik,2037-01-23,5
819743,Tersier,Irasional,Senang,2037-01-24,8
946976,Tersier,Esensial,Senang,2037-01-25,6
169613,Tidak Terduga,Gaya Hidup,Senang,2037-01-26,1
702741,Tidak Terduga,Luxury,Senang,2037-01-27,19
740029,Tidak Terduga,Luxury,Buruk,2037-01-28,4
179792,Tersier,Esensial,Tidak Baik,2037-01-29,9
101734,Tidak Terduga,Gaya Hidup,Baik,2037-01-30,1
586278,Primer,Kewajiban,Baik,2037-01-31,3
620653,Sekunder,Teratur,Senang,2037-02-01,14
38886,Sekunder,Esensial,Senang,2037-02-02,20
669966,Sekunder,Irasional,Tidak Baik,2037-02-03,7
711595,Tidak Terduga,Esensial,Buruk,2037-02-04,8
202088,Sekunder,Esensial,Senang,2037-02-05,6
491477,Tidak Terduga,Irasional,Tidak Baik,2037-02-06,17
398247,Sekunder,Kewajiban,Tidak Baik,2037-02-07,9
787524,Tersier,Teratur,Baik,2037-02-08,10
253404,Tidak Terduga,Esensial,Baik,2037-02-09,5
688589,Tidak Terduga,Kewajiban,Tidak Baik,2037-02-10,7
814616,Sekunder,Esensial,Tidak Baik,2037-02-11,10
188727,Tersier,Sial,Baik,2037-02-12,16
994578,Tersier,Irasional,Buruk,2037-02-13,3
461709,Primer,Terencana,Buruk,2037-02-14,20
676002,Sekunder,Irasional,Tidak Baik,2037-02-15,19
749916,Primer,Sial,Tidak Baik,2037-02-16,17
493873,Tersier,Teratur,Buruk,2037-02-17,5
931736,Tidak Terduga,Sial,Senang,2037-02-18,20
257797,Tersier,Terencana,Senang,2037-02-19,1
120898,Sekunder,Luxury,Buruk,2037-02-20,16
970145,Primer,Sial,Baik,2037-02-21,11
135345,Tidak Terduga,Sial,Baik,2037-02-22,11
176814,Tersier,Gaya Hidup,Senang,2037-02-23,3
818996,Tidak Terduga,Sial,Buruk,2037-02-24,11
159139,Tidak Terduga,Luxury,Tidak Baik,2037-02-25,9
648213,Tidak Terduga,Teratur,Baik,2037-02-26,11
795470,Tidak Terduga,Gaya Hidup,Baik,2037-02-27,5
432686,Tidak Terduga,Terencana,Buruk,2037-02-28,13
398611,Tersier,Gaya Hidup,Buruk,2037-03-01,2
480246,Tidak Terduga,Irasional,Buruk,2037-03-02,15
359780,Tersier,Terencana,Baik,2037-03-03,11
859504,Tersier,Gaya Hidup,Buruk,2037-03-04,14
176622,Tidak Terduga,Luxury,Buruk,2037-03-05,19
289822,Primer,Esensial,Tidak Baik,2037-03-06,20
320421,Sekunder,Irasional,Buruk,2037-03-07,20
705933,Tidak Terduga,Terencana,Baik,2037-03-08,3
118341,Sekunder,Gaya Hidup,Baik,2037-03-09,7
290221,Tersier,Esensial,Buruk,2037-03-10,18
610278,Primer,Sial,Senang,2037-03-11,8
660193,Tersier,Irasional,Senang,2037-03-12,4
659153,Primer,Teratur,Tidak Baik,2037-03-13,1
786211,Tersier,Irasional,Senang,2037-03-14,1
667107,Primer,Gaya Hidup,Senang,2037-03-15,13
328761,Tersier,Luxury,Tidak Baik,2037-03-16,10
846808,Sekunder,Teratur,Baik,2037-03-17,8
754016,Primer,Irasional,Buruk,2037-03-18,7
58127,Primer,Irasional,Senang,2037-03-19,5
919079,Primer,Irasional,Senang,2037-03-20,6
918217,Tersier,Sial,Tidak Baik,2037-03-21,14
720388,Primer,Sial,Tidak Baik,2037-03-22,5
948371,Sekunder,Sial,Senang,2037-03-23,5
346302,Tersier,Irasional,Senang,2037-03-24,16
245425,Sekunder,Sial,Senang,2037-03-25,15
572899,Tersier,Luxury,Baik,2037-03-26,15
666408,Tersier,Luxury,Buruk,2037-03-27,15
564273,Tersier,Luxury,Baik,2037-03-28,7
227810,Tersier,Irasional,Baik,2037-03-29,7
814170,Sekunder,Gaya Hidup,Senang,2037-03-30,3
440780,Sekunder,Teratur,Tidak Baik,2037-03-31,14
339898,Tersier,Teratur,Baik,2037-04-01,17
707558,Primer,Teratur,Tidak Baik,2037-04-02,2
87219,Tersier,Teratur,Buruk,2037-04-03,13
851875,Tersier,Teratur,Baik,2037-04-04,13
971529,Tersier,Luxury,Senang,2037-04-05,10
862336,Tidak Terduga,Sial,Buruk,2037-04-06,16
280967,Tidak Terduga,Irasional,Senang,2037-04-07,1
548927,Primer,Luxury,Tidak Baik,2037-04-08,15
434630,Tidak Terduga,Terencana,Baik,2037-04-09,1
148220,Sekunder,Teratur,Senang,2037-04-10,7
282792,Tidak Terduga,Irasional,Baik,2037-04-11,18
553850,Sekunder,Gaya Hidup,Buruk,2037-04-12,12
699077,Sekunder,Sial,Senang,2037-04-13,2
652780,Sekunder,Kewajiban,Buruk,2037-04-14,8
104461,Tidak Terduga,Sial,Baik,2037-04-15,13
583948,Sekunder,Terencana,Senang,2037-04-16,2
961895,Tidak Terduga,Irasional,Baik,2037-04-17,11
42653,Tidak Terduga,Esensial,Senang,2037-04-18,20
408638,Tersier,Teratur,Baik,2037-04-19,11
361845,Primer,Teratur,Buruk,2037-04-20,6
168394,Tersier,Luxury,Tidak Baik,2037-04-21,20
435629,Sekunder,Gaya Hidup,Tidak Baik,2037-04-22,17
932628,Tidak Terduga,Irasional,Baik,2037-04-23,10
909727,Tidak Terduga,Irasional,Buruk,2037-04-24,5
